2548	edible			['edɪbl]	__d__b__e	có thể ăn được (không độc)	If something is {{c1::edible}}, you can eat it. →  We learn about {{c1::edible}} plants when we go camping.			edible /'edibl/   tính từ  có thể ăn được (không độc)    danh từ  vật ăn được  (số nhiều) thức ăn © 2007 www.TừĐiểnTiếngViệt.net
2549	hostile			['hɔstaɪl]	h__ __t__ __e	(tính chất) thù địch, không thân thiện	If someone is {{c1::hostile}}, they are angry and unfriendly. →  We were happy to move away from our {{c1::hostile}} neighbor.			hostile /'hɔstail/   tính từ  thù địch  không thân thiện  chống đối    danh từ  (từ Mỹ,nghĩa Mỹ) kẻ thù địch © 2007 www.TừĐiểnTiếngViệt.net
2550	intake			['ɪnteɪk]	i__t__ __e	sự lấy vào; vật lấy vào; lượng lấy vào	Your {{c1::intake}} of food is the amount of food you take into your body. →  The doctor said I needed to increase my {{c1::intake}} of fruits and vegetables.			intake /'inteik/   danh từ  điểm lấy nước vào (sông đào, ống bơm...)  sự lấy vào; vật lấy vào; lượng lấy vào  a small pipe has little intake: một cái tẩu nhỏ lấy thuốc chẳng được bao nhiêu  đương hầm thông hơi (trong mỏ)  chỗ eo (bít tất, ống dẫn nước...)  đất khai hoang (ở vùng lầy) © 2007 www.TừĐiểnTiếngViệt.net
2551	likewise			['laɪkwaɪz]	l__ __ __w__ __e	cũng thế, giống như vậy	If someone does something {{c1::likewise}}, they do the same thing as someone else. →  If Joe is staying away from school to go swimming, I want to do {{c1::likewise}}.			likewise /'laikwaiz/   phó từ  cũng thế, giống như vậy  cũng, còn là    liên từ  cũng vậy © 2007 www.TừĐiểnTiếngViệt.net
2552	malnutrition			[ˌmælnjuː'trɪʃ(ə)n]	m__ __n__t__ __t__ __n	sự kém dinh dưỡng, sự thiếu ăn	{{c1::malnutrition}} is the condition of not getting enough nutrients. →  After eating only a meager amount of food, she suffered from {{c1::malnutrition}}. meager /'mi:gə/: sơ sài, đạm bạc			malnutrition /'mælnju:'triʃn/   danh từ  sự kém dinh dưỡng, sự thiếu ăn © 2007 www.TừĐiểnTiếngViệt.net
2553	medication			[ˌmedɪ'keɪʃ(ə)n]	m__d__c__t__ __n	sự bốc thuốc, sự cho thuốc	{{c1::medication}} is medicine or drugs given to people who are sick. →  The doctor gave me {{c1::medication}} to treat my illness.			medication /,medi'keiʃn/   danh từ  sự bốc thuốc, sự cho thuốc  sự tẩm thuốc, sự ngâm thuốc  (thuộc) dược phẩm © 2007 www.TừĐiểnTiếngViệt.net
2554	misconception			[ˌmɪskən'sepʃ(ə)n]	m__ __c__ __c__ __t__ __n	sự nhận thức sai, sự hiểu sai	A {{c1::misconception}} is a wrong idea about something. →  People once believed the {{c1::misconception}} that the Earth is flat.			misconception /'miskən'sepʃn/   danh từ  sự quan niệm sai, sự nhận thức sai, sự hiểu sai
2555	obscure			[əb'skjuə]	__b__c__ __e	không có tiếng tăm, ít người biết đến, mờ mịt	If something is {{c1::obscure}}, it is not well-known. →  The old man travels the world in search of {{c1::obscure}} books.			obscure /əb'skjuə/   tính từ  tối, tối tăm, mờ, mờ mịt  không rõ nghĩa, tối nghĩa  obscure style: văn tối nghĩa  không có tiếng tăm, ít người biết đến  an obscure author: tác giả không có tiếng tăm an obscure village: làng ít người biết đến   ngoại động từ  làm tối, làm mờ  làm không rõ, làm khó hiểu  làm mờ (tên tuổi)  che khuất © 2007 www.TừĐiểnTiếngViệt.net
2556	oppress			[ə'pres]	o__pr__ __s	đàn áp, áp bức	To {{c1::oppress}} someone means to rule over them in a cruel and unfair way; To keep down by force; to weigh heavily on. →  Free speech had been {{c1::oppress}}ed in his country.			oppress /ə'pres/   ngoại động từ  đè bẹp, đè nặng  đàn áp, áp bức © 2007 www.TừĐiểnTiếngViệt.net
2557	peel			[piːl]	p__ __l	bóc vỏ, gọt vỏ; lột (da...)	To {{c1::peel}} fruits and vegetables is to remove their skin. →  We {{c1::peel}}ed the apple before eating it.			peel /pi:l/   danh từ  (sử học) tháp vuông (ở Ê-cốt)  xẻng (để xúc bánh vào lò)    danh từ ((cũng) peal)  cá đù  (Ai-len) cá hồi con    danh từ  vỏ (quả)  candied peel: mứt vỏ quả chanh   ngoại động từ  bóc vỏ, gọt vỏ; lột (da...)  (từ cổ,nghĩa cổ) cướp bóc    nội động từ  tróc vỏ, tróc từng mảng  (từ lóng) cởi quần áo ngoài (để tập thể dục...) © 2007 www.TừĐiểnTiếngViệt.net
2558	prescription			[prɪs'krɪpʃ(ə)n]	pr__ __cr__ __t__ __n	(y học) sự cho đơn; đơn thuốc	A {{c1::prescription}} is permission from a doctor to get medicine. →  The doctor gave me a {{c1::prescription}} for my medication. medication /,medi'keiʃn/: sự bốc thuốc, sự cho thuốc			prescription /pris'kripʃn/   danh từ  sự ra lệnh, sự truyền lệnh, sự sai khiến  mệnh lệnh, sắc lệnh  (y học) sự cho đơn; đơn thuốc  (pháp lý) thời hiệu  (nghĩa bóng) phong tục tập quán lâu đời được viện ra (để biện minh cho cái gì) © 2007 www.TừĐiểnTiếngViệt.net
2559	respirator			['resp(ə)reɪtə]	r__ __p__r__t__r	máy trợ thở	A {{c1::respirator}} is a machine that helps weak or sick people breathe. →  The man needed a {{c1::respirator}} to breathe.			respirator /'respəreitə/   danh từ  máy hô hấp  mặt nạ phòng hơi độc  cái che miệng, khẩu trang © 2007 www.TừĐiểnTiếngViệt.net
2560	strive			[straɪv]	st__ __ __e	cố gắng, phấn đấu	To {{c1::strive}} is to struggle to achieve something. →  People who {{c1::strive}} to succeed often do. to struggle /'strʌgl/: cố gắng, gắng sức, vật lộn			strive /straiv/   nội động từ strove; striven  cố gắng, phấn đấu  to strive for (after) something: cố gắng để đạt điều gì  đấu tranh  to strive with (against) something: đấu tranh chống lại điều gì to strive together; to strive with each other: cãi nhau, tranh cãi với nhau, tranh giành nhau © 2007 www.TừĐiểnTiếngViệt.net
2561	archaic			[ɑː'keɪɪk]	a__ch__ __ __	cổ xưa	If something is {{c1::archaic}}, it is very old or outdated. →  To be competitive, we must update our {{c1::archaic}} equipment.			archaic /ɑ:'keiik/   tính từ  cổ xưa © 2007 www.TừĐiểnTiếngViệt.net
2562	benevolent			[bɪ'nevələnt]	b__n__v__l__ __t	rộng lượng, nhân từ, thương người	If someone is {{c1::benevolent}}, they are kind and generous. →  My father was a {{c1::benevolent}} man and gave lots of money to charity.  generous /'dʤenərəs/:  hào phóng			benevolent /bi'nevələnt/   tính từ  nhân từ, nhân đức, từ thiện, thương người  rộng lượng © 2007 www.TừĐiểnTiếngViệt.net
2563	brass			[brɑːs]	b__ __ __s	đồng thau	{{c1::brass}} is a metal that is used to make musical instruments and ornaments. →  {{c1::brass}} is used to make musical instruments like trumpets.  ornament /'ɔ:nəment/: đồ trang trí			brass /brɑ:s/   danh từ  đồng thau  đồ vật làm bằng đồng thau; bia đồng khắc ở mộ  (the brass) (âm nhạc) kèn đồng  (từ lóng) sự vô liêm sỉ, sự trơ tráo; sự hỗn xược  (từ lóng) tiền bạc  (kỹ thuật) cái lót trục, ống lót    tính từ  bằng đồng thau  I don't care a brass farthing  (xem) care  to come (get) down to [the] brass tacks (nails)  (từ lóng) đi sâu vào bản chất của vấn đề  đi vào vấn đề cụ thể    động từ  (từ lóng) thanh toán, trả hết © 2007 www.TừĐiểnTiếngViệt.net
2564	capitalism			['kæpɪt(ə)lɪz(ə)m]	c__p__t__l__ __m	chủ nghĩa tư bản	{{c1::capitalism}} is an economic system where private companies make goods for profit. →  Most industries in the world today are based on {{c1::capitalism}}.			capitalism /'kæpitəlizm/   danh từ  chủ nghĩa tư bản       Capitalism   Capitalism   (Econ) Chủ nghĩa tư bản + Một hệ thống chính trị, xã hội và kinh tế, trong đó phần lớn là tài sản bao gồm tài sản vốn được sở hữu và kiểm soát bởi các cá nhân.(Xem MARKET ECONOMY, MIXED MARKET ECONOMY AND FREE ENTERPRISE). © 2007 www.TừĐiểnTiếngViệt.net
2565	component			[kəm'pəunənt]	c__ __p__n__ __t	thành phần, cấu thành	A {{c1::component}} is a part of a larger machine. →  Computers have many different {{c1::component}}s, so they are complicated to build.			component /kəm'pounənt/   tính từ  hợp thành, cấu thành  component parts: những bộ phân cấu thành   danh từ  thành phần, phần hợp thành © 2007 www.TừĐiểnTiếngViệt.net
2566	dependence			[dɪ'pendən(t)s]	d__p__ __d__ __ __e	sự phục thuộc, sự nương tựa; chỗ dựa	{{c1::dependence}} is a situation in which somebody relies on something else. →  Young children have a {{c1::dependence}} on their parents.			dependence /di'pendəns/   danh từ  sự phụ thuộc, sự tuỳ thuộc, sự tuỳ theo; tính phụ thuộc  sự dựa vào, sự ỷ vào; sự nương tựa; chỗ dựa, chỗ nương tựa (để sống)  to be someone's dependence: là chỗ nương dựa của ai  sự tin, sự tin cậy  to put dependence on somebody: tin cậy ở ai to place dependence upon someone's words: tin vào lời nói của ai © 2007 www.TừĐiểnTiếngViệt.net
2567	diminish			[dɪ'mɪnɪʃ]	d__m__n__ __h	giảm bớt, thu nhỏ	To {{c1::diminish}} means to reduce or get smaller. →  As the economy got worse, my savings {{c1::diminish}}ed.			diminish /di'miniʃ/   động từ  bớt, giảm, hạ bớt, giảm bớt; thu nhỏ  to diminish someone's powers: giảm bớt quyền hành của ai © 2007 www.TừĐiểnTiếngViệt.net
2568	drawback			['drɔːbæk]	dr__ __b__ __k	điều trở ngại, mặt hạn chế	A {{c1::drawback}} is a disadvantage. →  The {{c1::drawback}} of having a car is that it is very expensive to maintain.			drawback /'drɔ:bæk/   danh từ  điều trở ngại, mặt hạn chế, mặt không thuận lợi  (thương nghiệp) số tiền thuế quan được trả lại, số tiền thuế quan được giảm (đối với hàng xuất)  (+ from) sự khấu trừ, sự giảm © 2007 www.TừĐiểnTiếngViệt.net
2569	fad			[fæd]	f__ __	mốt nhất thời	A {{c1::fad}} is something that is popular for a short time. →  The hula hoop was a {{c1::fad}} for a few years, but it soon lost its popularity.  hula hoop /ˈhuː.lə.huːp/: vòng lắc eo			fad /fæd/   danh từ  sự thích thú kỳ cục; sự thích thú dở hơi; điều thích thú kỳ cục; điều thích thú dở hơi  mốt nhất thời © 2007 www.TừĐiểnTiếngViệt.net
2570	impose			[ɪm'pəuz]	i__p__ __e	bắt phải chịu, lợi dụng	To {{c1::impose}} means to interrupt or force your ideas on other people. →  He {{c1::impose}}s on his wife every morning by expecting her to make breakfast.			impose /im'pouz/   ngoại động từ  (+ on, upon) đánh (thuế...); bắt chịu, bắt gánh vác, bắt cáng đáng  to impose heavy taxes upon luxury goods: đánh thuế nặng vào hàng xa xỉ to impose one's methods on somebody: bắt ai phải làm theo phương pháp của mình to impose oneself on somebody: bắt ai phải chịu đựng mình  (+ upon) đánh lừa tống ấn, đánh lộn sòng, đánh tráo  to impose something upon somebody: đánh lừa mà tống ấn cái gì cho ai  (ngành in) lên khuôn (trang in)  (từ cổ,nghĩa cổ) đặt lên    nội động từ  (+ on, upon) gây ấn tượng mạnh mẽ đối với, tác động mạnh đối với; bắt phải kính nể; bắt phải chịu đựng mình  to impose on someone: gây ấn tượng mạnh mẽ đối với ai; bắt ai phải kính nể  (+ on, upon) lừa gạt, lừa phỉnh, bịp  to be imposed upon: bị lừa, bị bịp  (+ on, upon) lạm dụng, lợi dụng  to impose upon someone's kindness: lợi dụng lòng tốt của ai © 2007 www.TừĐiểnTiếngViệt.net
2571	managerial			[ˌmænə'ʤɪərɪəl]	m__n__g__r__ __l	(thuộc) quản trị, quản lý	{{c1::managerial}} describes something related to a manager or management. →  Nancy has a {{c1::managerial}} position at the bank.			managerial /,mænə'dʤiəriəl/   tính từ  (thuộc) người quản lý, (thuộc) giám đốc; (thuộc) ban quản trị © 2007 www.TừĐiểnTiếngViệt.net
2572	medieval			[ˌmedɪ'iːv(ə)l]	m__d__ __v__l	(thuộc) thời Trung cổ	If something is {{c1::medieval}}, it comes from the period between 650 and 1500 CE. →  We visited a castle that was built during {{c1::medieval}} times.			medieval /,medi'i:vəl/ (medieval) /,medi'i:vəl/   tính từ  (thuộc) thời Trung cổ; kiểu trung cổ © 2007 www.TừĐiểnTiếngViệt.net
2573	obsolete			['ɔbs(ə)liːt]	__bs__l__ __e	lỗi thời, lạc hậu	If something is {{c1::obsolete}}, it is not used anymore because something better exists. →  Since computers became inexpensive, typewriters have become {{c1::obsolete}}.			obsolete /'ɔbsəli:t/   tính từ  không dùng nữa, cổ xưa, cũ; đã lỗi thời; đã quá hạn (vé xe...)  obsolete text-books: những sách giáo khoa không còn dùng nữa obsolete words: những từ cũ  (sinh vật học) teo đi (cơ quan)    danh từ  người cổ  vật cổ © 2007 www.TừĐiểnTiếngViệt.net
2574	peninsula			[pə'nɪn(t)sjələ]	p__n__ __s__l__	bán đảo	A {{c1::peninsula}} is a large piece of land that is surrounded by the sea on three sides. →  The state of Florida is an example of a {{c1::peninsula}}.			peninsula /pi'ninsjulə/   danh từ  bán đảo © 2007 www.TừĐiểnTiếngViệt.net
2575	prestige			[pres'tiːʒ]	pr__ __t__ __e	uy tín	If a person has {{c1::prestige}}, people admire or respect them. →  The young actress gained much {{c1::prestige}} after she won an award.			prestige /pres'ti:ʤ/   danh từ  uy tín; thanh thế © 2007 www.TừĐiểnTiếngViệt.net
2576	proportion			[prə'pɔːʃ(ə)n]	p__ __p__ __t__ __n	tỷ lệ	A {{c1::proportion}} is an amount that shows the link between the parts and the whole. →  Only a small {{c1::proportion}} of the people in this town actually work here.			proportion /prə'pɔːʃən/   danh từ  sự cân xứng, sự cân đối  in proportion to: cân xứng với out of proportion to: không cân xứng với  tỷ lệ  the proportion of three to one: tỷ lệ ba một  (toán học) tỷ lệ thức  (toán học) quy tắc tam xuất  phần  a large proportion of the earth's surface: một phần lớn bề mặt trái đất  (số nhiều) kích thước, tầm vóc  a building of magnificent proportions: toà nhà bề thế an athlete of magnificent proportions: vận động viên tầm vóc lực lưỡng   ngoại động từ  làm cân xứng, làm cân đối  to proportion one's expenses to one's income: làm cho số tiền chi tiêu cân đối với số tiền thu nhập  chia thành phần © 2007 www.TừĐiểnTiếngViệt.net
2577	radical			['rædɪk(ə)l]	r__d__c__l	(chính trị) cấp tiến	If something is {{c1::radical}}, it is very new or different. →  The president is planning to make some {{c1::radical}} changes to the law.			radical /'rædikəl/   tính từ  gốc, căn bản  radical change: sự thay đổi căn bản  (chính trị) cấp tiến  the Radical Party  đảng Cấp tiến  (toán học) căn  radical function: hàm căn radical sign: dấu căn  (thực vật học) (thuộc) rễ; mọc ở rễ  (ngôn ngữ học) gốc, (thuộc) gốc từ    danh từ  (triết học) nguồn gốc căn bản; nguyên lý cơ bản  (toán học) căn thức, dấu căn ((cũng) radical sign)  radical of an algebra: căn của một đại số  (hoá học) gốc  (chính trị) người cấp tiến, đảng viên đảng Cấp tiến  (ngôn ngữ học) thán từ © 2007 www.TừĐiểnTiếngViệt.net
2578	refute			[rɪ'fjuːt]	r__f__ __e	phản bác, bẻ lại	To {{c1::refute}} something means to prove that it is false or incorrect. →  The bank manager has {{c1::refute}}d the claims that he lied to his customers.			refute /ri'fju:t/   ngoại động từ  phản bác, bẻ lại  to refute someone's argument: bác lý lẽ của ai © 2007 www.TừĐiểnTiếngViệt.net
2579	spectacular			[spek'tækjələ]	sp__ __t__c__l__ __	đẹp mắt, ngoạn mục	If something is {{c1::spectacular}}, it looks or sounds very impressive. →  There was a {{c1::spectacular}} fireworks display in the park at New Year.			spectacular /spek'tækjulə/   tính từ  đẹp mắt, ngoạn mục  làm cho công chúng để ý; thu hút sự chú ý của mọi người    danh từ  (từ Mỹ,nghĩa Mỹ) chương trình truyền hình dài chọn lọc (thường có màu) © 2007 www.TừĐiểnTiếngViệt.net
2580	weave			[wiːv]	w__ __v__	dệt, đan, kết lại	To {{c1::weave}} means to make cloth using horizontal and vertical threads. →  We saw a woman {{c1::weave}} a blanket on our vacation to South America.			weave /wi:v/   danh từ  kiểu, dệt    ngoại động từ wove; woven  dệt  to weave thread into cloth: dệt sợi thành vải  đan, kết lại  to weave baskets: đan rổ to weave flowers: kết hoa  (nghĩa bóng) kết lại; thêu dệt, bày ra  to weave facts into a story: lấy sự việc kết lại thành một câu chuyện to weave a plot: bày ra một âm mưu   nội động từ  dệt  (từ Mỹ,nghĩa Mỹ), (thông tục) đi len lỏi, đi quanh co  the road weaves through the plain: con đường đi quanh co qua cánh đồng  lắc lư, đua đưa  (quân sự), (hàng không) bay tránh  to weave one's way  (từ Mỹ,nghĩa Mỹ), (thông tục) đi lách, len lỏi qua © 2007 www.TừĐiểnTiếngViệt.net
2581	accountant			[ə'kauntənt]	a__c__ __ __t__ __t	nhân viên kế toán	An {{c1::accountant}} is a person whose job is to keep financial accounts. →  The {{c1::accountant}} helped me keep track of my money.			accountant /ə'kauntənt/   danh từ  nhân viên kế toán, người giữ sổ sách kế toán  (pháp lý) người có trách nhiệm báo cáo về sổ sách kế toán; người bị can về một vụ tiền nong kế toán © 2007 www.TừĐiểnTiếngViệt.net
2582	capitalist			['kæpɪt(ə)lɪst]	c__p__t__l__ __t	nhà tư bản	A {{c1::capitalist}} is a business person who invests in trade and industry for profit. →  The {{c1::capitalist}} invested in a factory that made wheat into cereal.			capitalist /'kæpitəlist/   danh từ  nhà tư bản  cockroach capitalist  (từ Mỹ,nghĩa Mỹ) nhà tư bản nhỏ, tiểu chủ  tính từ+ (capitalistic)/,kæpitə'listik/   tư bản, tư bản chủ nghĩa © 2007 www.TừĐiểnTiếngViệt.net
2583	contempt			[kən'tempt]	c__ __t__ __ __t	sự coi thường, sự khinh rẻ	{{c1::contempt}} is the feeling of having no respect for something. →  The judge had {{c1::contempt}} for the wicked criminal.			contempt /kən'tempt/   danh từ  sự coi khinh, sự coi thường, sự bỉ, sự khinh rẻ, sự khinh miệt  he rushed forward in contempt of danger: anh ta xông lên phía trước coi thường cả nguy hiểm to have a contempt for something: coi thường cái gì to show contempt for someone: tỏ vẻ khinh rẻ ai to treat someone with contempt: đối xử ai một cách khinh miệt; coi không ra gì to hold somebody in contempt: coi khinh ai to incur someone's contempt: bị ai khinh rẻ to fall into contempt: bị khinh rẻ, bị khinh miệt to bring someone into contempt: làm cho ai bị khinh miệt  (pháp lý) sự xúc phạm; sự không tuân lệnh (quan toà, toà án)  contempt of court: sự không tuân lệnh toà; sự xúc phạm quan toà  familiarity breeds contempt; too much familiarity breeds contempt  (tục ngữ) thân quá hoá nhờn © 2007 www.TừĐiểnTiếngViệt.net
2584	dedicate			['dedɪkeɪt]	d__d__c__ __e	cống hiến, hiến dâng	To {{c1::dedicate}} oneself to something means to put a lot of time and effort into it. →  The nun {{c1::dedicate}}d herself to helping people in need.  nun /nʌn/: bà xơ, nữ tu			dedicate /'dedikeit/   ngoại động từ  cống hiến, hiến dâng; dành cho (để tưởng nhớ)  to dedicate one's life to the cause of national liberation: cống hiến đời mình cho sự nghiệp giải phóng dân tộc war memorial dedicated to unknown fighters: đài liệt sĩ (để tưởng nhớ tới những chiến sĩ vô danh)  đề tặng (sách...)  (từ Mỹ,nghĩa Mỹ) khánh thành, khai mạc © 2007 www.TừĐiểnTiếngViệt.net
2585	ditch			[dɪʧ]	d__ __ __h	hào, rãnh, mương	A {{c1::ditch}} is a narrow hole cut into the ground by a road or a field. →  When the car slid off of the road, it fell into the {{c1::ditch}}. slid /slaid/: trượt			ditch /ditʃ/   danh từ  hào, rãnh, mương  (the Ditch) (từ lóng) biển Măng-sơ; biển bắc  (từ lóng) biển  to die in the last ditch; to fight up to the last ditch  chiến đấu đến cùng © 2007 www.TừĐiểnTiếngViệt.net
2586	enterprise			['entəpraɪz]	e__t__ __pr__ __e	(từ Mỹ,nghĩa Mỹ) tổ chức kinh doanh, hãng	An {{c1::enterprise}} is a company or business. →  My father owns an advertising {{c1::enterprise}}.			enterprise /'entəpraiz/   danh từ  việc làm khó khăn; việc làm táo bạo  tính dám làm  (từ Mỹ,nghĩa Mỹ) tổ chức kinh doanh, hãng © 2007 www.TừĐiểnTiếngViệt.net
2587	exquisite			[ɪk'skwɪzɪt]	__xq____s__ __e	thanh tú	When something is {{c1::exquisite}}, it is very beautiful or pleasant. →  The artist made {{c1::exquisite}} watercolor paintings.			exquisite /'ekskwizit/   tính từ  thanh, thanh tú  thấm thía (sự đua); tuyệt (sự thích thú, món ăn...)  sắc, tế nhị, nhạy, tinh, thính    danh từ  công tử bột  người quá cảnh vẻ, người khảnh ăn, khảnh mặc © 2007 www.TừĐiểnTiếngViệt.net
2588	finance			['faɪnæn(t)s]	f__n__ __c__	cấp vốn, tài trợ tiền	To {{c1::finance}} someone or something means to provide money for them. →  The government {{c1::finance}}d the scientist’s experiments with new weapons.			Finance   (Econ) Tài chính + Theo nghĩa hẹp, nó có nghĩa là VỐN dưới dạng tiền, tức là dưới dạng số tiền cho vay hoặc đi vay nhằm mục đích tạo vốn thông qua các thi trường hay thể chế tài chính. Theo cách nói thông thường thì cụm thuật ngữ này dùng để chỉ số tiền từ bất kỳ một nguồn nào được sử dụng cho bất kỳ một khoản chi tiêu nào. © 2007 www.TừĐiểnTiếngViệt.net
2589	indifferent			[ɪn'dɪf(ə)r(ə)nt]	i__d__ __f__r__ __t	lânh đạm, thờ ơ, hờ hững	When someone is {{c1::indifferent}} toward something, they have a lack of interest in it. →  Lisa is {{c1::indifferent}} toward school. She doesn’t care what her final grades are.			indifferent /in'difrənt/   tính từ  lânh đạm, thờ ơ, hờ hững, dửng dưng; không thiết, không quan tâm, không để ý, bàng quang  to be indifferent to something: thờ ơ đối với cái gì; không quan tâm tới cái gì  trung lập, không thiên vị  to be indifferent in a dispute: đứng trung lập trong một cuộc tranh chấp  không quan trọng, cũng vậy thôi  it's indifferent to me that...: đối với tôi cũng không có gì quan trọng là..., đối với tôi thì... cũng như vậy thôi  bình thường, xoàng xoàng, vô thưởng, vô phạt  his English is indifferent: tiếng Anh của cậu ta cũng xoàng xoàng  (hoá học) trung hoà, trung tính  (vật lý) phiếm định (cân bằng)  (sinh vật học) không phân hoá, không chuyển hoá (mô)    danh từ  người lânh đạm, người thờ ơ  hành động vô thưởng, hành động vô phạt (về mặt đạo lý) © 2007 www.TừĐiểnTiếngViệt.net
2590	irrigate			['ɪrɪgeɪt]	i__r__g__ __e	tưới (đất, ruộng)	To {{c1::irrigate}} means to supply water to land so that crops can grow. →  In dry climates, it is important to {{c1::irrigate}} fields of crops.			irrigate /'irigeit/   ngoại động từ  tưới (đất, ruộng)  (y học) rửa (vết thương...)  làm ướt, làm ẩm    nội động từ  tưới  (từ lóng) uống bứ bừ © 2007 www.TừĐiểnTiếngViệt.net
2591	maximize			['mæksɪmaɪz]	m__x__m__ __e	tối đa hóa	To {{c1::maximize}} something is to make it as great in amount, size, or importance. →  You should exercise regularly to {{c1::maximize}} a healthy lifestyle.			maximize /'mæksimaiz/ (maximise) /'mæksimaiz/   ngoại động từ  làm tăng lên đến tột độ © 2007 www.TừĐiểnTiếngViệt.net
2592	monetary			['mʌnɪt(ə)rɪ]	m__n__t__r__	(thuộc) tiền tệ	When something is {{c1::monetary}}, it relates to money. →  A strong {{c1::monetary}} policy is important for a country to be successful.			monetary /'mʌnitəri/   tính từ  (thuộc) tiền tệ  monetary unit: đơn vị tiền tệ  (thuộc) tiền tài © 2007 www.TừĐiểnTiếngViệt.net
2593	precaution			[prɪ'kɔːʃ(ə)n]	p__ __c__ __t__ __n	sự thận trọng, sự phòng ngừa, sự lo trước	A {{c1::precaution}} is an action that is meant to stop something bad from happening. →  As a {{c1::precaution}}, you should put on a heavy coat before going out in cold weather.			precaution /pri'kɔ:ʃn/   danh từ  sự phòng ngừa, sự đề phòng, sự lo trước; sự giữ gìn, sự thận trọng  to take precautions against: phòng ngừa © 2007 www.TừĐiểnTiếngViệt.net
2594	preliminary			[prɪ'lɪmɪn(ə)rɪ]	p__ __l__m__n__r__	mở đầu, mào đầu; sơ bộ, dự bị	{{c1::preliminary}} describes something that happens before a more important event. →  The runners must do well in the {{c1::preliminary}} races to qualify for the final race.  qualify /'kwɔlifai/: làm cho có đủ tiêu chuẩn			preliminary /pri'liminəri/   tính từ  mở đầu, mào đầu; sơ bộ, dự bị    danh từ  ((thường) số nhiều) công việc chuẩn bị, sự sắp đặt mở đầu; biện pháp sơ bộ  (số nhiều) điều khoản sơ bộ; cuộc đàm phán sơ bộ  cuộc kiểm tra thi vào (trường học) © 2007 www.TừĐiểnTiếngViệt.net
2595	saturate			['sæʧ(ə)reɪt]	s__t__r__ __e	bão hòa, thấm đẫm	To {{c1::saturate}} something means to completely soak it with a liquid. →  The sponge was {{c1::saturate}}d with soapy water and dripped all over the floor. to soak /souk/: ngâm, nhúng sponge /spʌndʤ/: bọt biển, miếng mút để tắm			saturate /'sætʃəreit/   tính từ  no, bão hoà  (thơ ca) thẫm, đẫm, đậm    ngoại động từ  làm no, làm bão hoà  tẩm, ngấm, thấm đẫm  (quân sự) ném bom ồ ạt, ném bom tập trung © 2007 www.TừĐiểnTiếngViệt.net
2596	simplicity			[sɪm'plɪsətɪ]	s__ __pl__c__t__	tính đơn giản, tính dễ hiểu	The {{c1::simplicity}} of something is the fact that it is easy to do or understand. →  We were able to find the house thanks to the {{c1::simplicity}} of the directions.			simplicity /sim'plisiti/   danh từ  tính đơn giản  tính mộc mạc, tính xuềnh xoàng; tính hồn nhiên  tính dễ hiểu, tính dễ làm  tính ngu dại, tính ngốc nghếch, tính ngu xuẩn © 2007 www.TừĐiểnTiếngViệt.net
2597	sow			[səu]	s__ __	gieo (hạt)	To {{c1::sow}} seeds means to plant them in the ground. →  He always {{c1::sow}}s his garden seeds in the spring time.			sow /sau/   ngoại động từ sowed; sown, sowed  gieo  to sow land with maize: gieo ngô lên đất trồng to sow [the seeds of] dissension: gieo mối chia rẽ  sow the wind and reap the whirlwind  gieo gió gặt bão  danh từ  lợn cái; lợn nái  (như) sowbug  rãnh (cho kim loại nấu chảy ra khuôn); kim loại cứng lại ở rãnh  as drunk as a sow  say bí tỉ, say tuý luý  to get (take) the wrong sow by the ear  bé cái nhầm, râu ông nọ cắm cằm bà kia © 2007 www.TừĐiểnTiếngViệt.net
2598	soy			[sɔɪ]	__ __y	nước tương (từ hiếm,nghĩa hiếm) đậu tương, đậu nành	{{c1::soy}} is a food made from soybeans, such as flour or butter. →  {{c1::soy}} can be made into tofu, sauce, and also milk.			soy /sɔi/   danh từ  tương, nước tương  (từ hiếm,nghĩa hiếm) đậu tương, đậu nành © 2007 www.TừĐiểnTiếngViệt.net
2599	spade			[speɪd]	sp__ __ __	cái thuổng	A {{c1::spade}} is a tool used for digging. →  The gardener used her {{c1::spade}} to make a hole for the seed.  digging /'digiɳ/: sự đào, sự bới, sự xới			spade /speid/   danh từ  (đánh bài) con pích  cái mai, cái thuổng  dao lạng mỡ cá voi  (quân sự) phần đuôi (để chống xuống đất) của cỗ pháo  to call a spade a spade  nói thẳng nói thật, nói toạc móng heo, nói trắng  ngoại động từ  đào bằng mai  lặng mỡ (cá voi) © 2007 www.TừĐiểnTiếngViệt.net
2600	upcoming			['ʌpˌkʌmɪŋ]	u__c__m__ __g	sắp tới, tới đây	When something is {{c1::upcoming}}, that means it will happen in the near future. →  The kids were worried about their {{c1::upcoming}} exam.			upcoming /' p'k ntri/adjective happening soon
